/ext3/miniconda3/lib/python3.9/site-packages/torch/utils/data/dataloader.py:554: UserWarning: This DataLoader will create 6 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
Epoch 7, batch 385, loss=1.119154691696167
Epoch 7, batch 386, loss=1.1259559392929077
Epoch 7, batch 387, loss=1.2379721403121948
Epoch 7, batch 388, loss=1.129961371421814
Epoch 7, batch 389, loss=1.160066843032837
Epoch 7, batch 390, loss=1.2822332382202148
Epoch 7, batch 391, loss=1.181467056274414
Epoch 7, batch 392, loss=1.3401789665222168
Epoch 7, batch 393, loss=1.1871964931488037
Epoch 7, batch 394, loss=1.2899154424667358
Epoch 7, batch 395, loss=1.3622369766235352
Epoch 7, batch 396, loss=1.2717856168746948
Epoch 7, batch 397, loss=0.9615473747253418
Epoch 7, batch 398, loss=1.0301992893218994
Epoch 7, batch 399, loss=1.3434264659881592
Epoch 7, batch 400, loss=1.361807107925415
Epoch 7, batch 401, loss=1.3008618354797363
Epoch 7, batch 402, loss=1.2839101552963257
Epoch 7, batch 403, loss=1.513113021850586
Epoch 7, batch 404, loss=1.2725282907485962
Epoch 7, batch 405, loss=1.5324457883834839
Epoch 7, batch 406, loss=1.224574327468872
Epoch 7, batch 407, loss=1.4192209243774414
Epoch 7, batch 408, loss=1.3921964168548584
Epoch 7, batch 409, loss=1.2330574989318848
Epoch 7, batch 410, loss=1.3575811386108398
Epoch 7, batch 411, loss=1.4498151540756226
Epoch 7, batch 412, loss=1.4887393712997437
Epoch 7, batch 413, loss=1.1538548469543457
Epoch 7, batch 414, loss=0.9963020086288452
Epoch 7, batch 415, loss=1.0034821033477783
Epoch 7, batch 416, loss=1.1754237413406372
Epoch 7, batch 417, loss=1.5014286041259766
Epoch 7, batch 418, loss=1.395736575126648
Epoch 7, batch 419, loss=1.305450677871704
Epoch 7, batch 420, loss=1.1635717153549194
Epoch 7, batch 421, loss=1.3743013143539429
Epoch 7, batch 422, loss=1.3749558925628662
Epoch 7, batch 423, loss=1.5184977054595947
Epoch 7, batch 424, loss=1.1989505290985107
Epoch 7, batch 425, loss=1.091583251953125
Epoch 7, batch 426, loss=1.3574416637420654
Epoch 7, batch 427, loss=1.4749181270599365
Epoch 7, batch 428, loss=1.320897102355957
Epoch 7, batch 429, loss=1.269881010055542
Epoch 7, batch 430, loss=1.2390286922454834
Epoch 7, batch 431, loss=1.7359740734100342
Epoch 7, batch 432, loss=1.5460662841796875
Epoch 7, batch 433, loss=1.2082922458648682
Epoch 7, batch 434, loss=1.3756927251815796
Epoch 7, batch 435, loss=1.2554931640625
Epoch 7, batch 436, loss=0.9173771739006042
Epoch 7, batch 437, loss=1.3948173522949219
Epoch 7, batch 438, loss=1.3755223751068115
Epoch 7, batch 439, loss=1.4053125381469727
Epoch 7, batch 440, loss=1.327891230583191
Epoch 7, batch 441, loss=1.3889482021331787
Epoch 7, batch 442, loss=1.2662104368209839
Epoch 7, batch 443, loss=0.9285057783126831
Epoch 7, batch 444, loss=1.047183632850647
Epoch 7, batch 445, loss=1.0076655149459839
Epoch 7, batch 446, loss=1.4322956800460815
Epoch 7, batch 447, loss=1.3760404586791992
Epoch 7, batch 448, loss=1.4558765888214111
Epoch 7, batch 449, loss=1.2546913623809814
Epoch 7, batch 450, loss=1.3234542608261108
Epoch 7, batch 451, loss=1.0520148277282715
Epoch 7, batch 452, loss=1.145336627960205
Epoch 7, batch 453, loss=0.9804680347442627
Epoch 7, batch 454, loss=1.3485206365585327
Epoch 7, batch 455, loss=1.2103686332702637
Epoch 7, batch 456, loss=1.1233031749725342
Epoch 7, batch 457, loss=1.359781265258789
Epoch 7, batch 458, loss=1.5774844884872437
Epoch 7, batch 459, loss=0.9430195689201355
Epoch 7, batch 460, loss=1.3764756917953491
Epoch 7, batch 461, loss=1.3648252487182617
Epoch 7, batch 462, loss=1.454329490661621
Epoch 7, batch 463, loss=1.1440739631652832
Epoch 7, batch 464, loss=1.1827495098114014
Epoch 7, batch 465, loss=1.2969789505004883
Epoch 7, batch 466, loss=0.9994467496871948
Epoch 7, batch 467, loss=1.4272873401641846
Epoch 7, batch 468, loss=1.2517403364181519
Epoch 7, batch 469, loss=1.3948853015899658
Epoch 7, batch 470, loss=1.1336181163787842
Epoch 7, batch 471, loss=1.3488268852233887
Epoch 7, batch 472, loss=1.3203184604644775
Epoch 7, batch 473, loss=1.3676742315292358
Epoch 7, batch 474, loss=1.3657581806182861
Epoch 7, batch 475, loss=1.297505259513855
Epoch 7, batch 476, loss=1.220438003540039
Epoch 7, batch 477, loss=1.228489637374878
Epoch 7, batch 478, loss=1.1781727075576782
Average epoch loss=0.4298002263907774
Epoch 8, batch 0, loss=1.1316914558410645
Epoch 8, batch 1, loss=1.3238999843597412
Epoch 8, batch 2, loss=1.2184491157531738
Epoch 8, batch 3, loss=1.336610198020935
Epoch 8, batch 4, loss=1.3310084342956543
Epoch 8, batch 5, loss=1.5353021621704102
Epoch 8, batch 6, loss=1.097575068473816
Epoch 8, batch 7, loss=0.8077369928359985
Epoch 8, batch 8, loss=1.4483946561813354
Epoch 8, batch 9, loss=1.4729421138763428
Epoch 8, batch 10, loss=1.153831124305725
Epoch 8, batch 11, loss=1.1655642986297607
Epoch 8, batch 12, loss=1.0964773893356323
Epoch 8, batch 13, loss=1.391937255859375
Epoch 8, batch 14, loss=1.2659828662872314
Epoch 8, batch 15, loss=1.4799668788909912
Epoch 8, batch 16, loss=1.259786605834961
Epoch 8, batch 17, loss=1.363226294517517
Epoch 8, batch 18, loss=1.1313811540603638
Epoch 8, batch 19, loss=1.2583461999893188
Epoch 8, batch 20, loss=1.5690721273422241
Epoch 8, batch 21, loss=1.3434209823608398
Epoch 8, batch 22, loss=1.1405304670333862
Epoch 8, batch 23, loss=1.0443637371063232
Epoch 8, batch 24, loss=1.1870239973068237
Epoch 8, batch 25, loss=1.2668912410736084
Epoch 8, batch 26, loss=1.358497977256775
Epoch 8, batch 27, loss=1.1434760093688965
Epoch 8, batch 28, loss=1.1392759084701538
Epoch 8, batch 29, loss=1.3297357559204102
Epoch 8, batch 30, loss=1.089274525642395
Epoch 8, batch 31, loss=1.0703388452529907
Epoch 8, batch 32, loss=1.2194875478744507
Epoch 8, batch 33, loss=1.3421506881713867
Epoch 8, batch 34, loss=1.205847978591919
Epoch 8, batch 35, loss=1.3149054050445557
Epoch 8, batch 36, loss=1.283096194267273
Epoch 8, batch 37, loss=1.2345166206359863
Epoch 8, batch 38, loss=1.3684148788452148
Epoch 8, batch 39, loss=1.0512983798980713
Epoch 8, batch 40, loss=1.4821791648864746
Epoch 8, batch 41, loss=1.2054111957550049
Epoch 8, batch 42, loss=1.1758803129196167
Epoch 8, batch 43, loss=1.438396692276001
Epoch 8, batch 44, loss=1.4610707759857178
Epoch 8, batch 45, loss=1.1683083772659302
Epoch 8, batch 46, loss=1.2076952457427979
Epoch 8, batch 47, loss=1.2191236019134521
Epoch 8, batch 48, loss=1.3654283285140991
Epoch 8, batch 49, loss=1.421496868133545
Epoch 8, batch 50, loss=1.2567957639694214
Epoch 8, batch 51, loss=1.4407562017440796
Epoch 8, batch 52, loss=1.2613619565963745
Epoch 8, batch 53, loss=1.2316854000091553
Epoch 8, batch 54, loss=1.0928246974945068
Epoch 8, batch 55, loss=1.4412516355514526
Epoch 8, batch 56, loss=1.6578760147094727
Epoch 8, batch 57, loss=1.191098690032959
Epoch 8, batch 58, loss=0.9904722571372986
Epoch 8, batch 59, loss=1.350987195968628
Epoch 8, batch 60, loss=1.0568716526031494
Epoch 8, batch 61, loss=1.2759697437286377
Epoch 8, batch 62, loss=1.4069719314575195
Epoch 8, batch 63, loss=1.4411176443099976
Epoch 8, batch 64, loss=1.3499014377593994
Epoch 8, batch 65, loss=1.493098258972168
Epoch 8, batch 66, loss=1.0613312721252441
Epoch 8, batch 67, loss=1.3147144317626953
Epoch 8, batch 68, loss=1.3875391483306885
Epoch 8, batch 69, loss=1.4689016342163086
Epoch 8, batch 70, loss=1.469132423400879
Epoch 8, batch 71, loss=1.2719676494598389
Epoch 8, batch 72, loss=0.9674732089042664
Epoch 8, batch 73, loss=1.1118333339691162
Epoch 8, batch 74, loss=1.4844449758529663
Epoch 8, batch 75, loss=1.0262788534164429
Epoch 8, batch 76, loss=1.2060227394104004
Epoch 8, batch 77, loss=1.2660930156707764
Epoch 8, batch 78, loss=1.1281423568725586
Epoch 8, batch 79, loss=0.9509149789810181
Epoch 8, batch 80, loss=1.0459895133972168
Epoch 8, batch 81, loss=1.4109208583831787
Epoch 8, batch 82, loss=1.2308521270751953
Epoch 8, batch 83, loss=1.2575066089630127
Epoch 8, batch 84, loss=1.3791965246200562
Epoch 8, batch 85, loss=1.4108054637908936
Epoch 8, batch 86, loss=1.249273657798767
Epoch 8, batch 87, loss=1.3301379680633545
Epoch 8, batch 88, loss=1.172534465789795
Epoch 8, batch 89, loss=1.14017915725708
Epoch 8, batch 90, loss=1.4788188934326172
Epoch 8, batch 91, loss=1.046966552734375
Epoch 8, batch 92, loss=1.224752426147461
Epoch 8, batch 93, loss=1.446592092514038
Epoch 8, batch 94, loss=1.4438852071762085
Epoch 8, batch 95, loss=1.5342639684677124
Epoch 8, batch 96, loss=1.734865427017212
Epoch 8, batch 97, loss=1.4497770071029663
Epoch 8, batch 98, loss=1.4584133625030518
Epoch 8, batch 99, loss=1.3042352199554443
Epoch 8, batch 100, loss=1.1327345371246338
Epoch 8, batch 101, loss=1.1302211284637451
Epoch 8, batch 102, loss=1.2078588008880615
Epoch 8, batch 103, loss=1.145076870918274
Epoch 8, batch 104, loss=1.058008074760437
Epoch 8, batch 105, loss=1.5059713125228882
Epoch 8, batch 106, loss=1.2293691635131836
Epoch 8, batch 107, loss=1.1724491119384766
Epoch 8, batch 108, loss=1.17353093624115
Epoch 8, batch 109, loss=1.2904112339019775
Epoch 8, batch 110, loss=1.3190345764160156
Epoch 8, batch 111, loss=1.373326063156128
Epoch 8, batch 112, loss=1.3754525184631348
Epoch 8, batch 113, loss=1.0815242528915405
Epoch 8, batch 114, loss=1.3672082424163818
Epoch 8, batch 115, loss=1.2497048377990723
Epoch 8, batch 116, loss=1.1869621276855469
Epoch 8, batch 117, loss=1.225820779800415
Epoch 8, batch 118, loss=1.130439281463623
Epoch 8, batch 119, loss=1.3821465969085693
Epoch 8, batch 120, loss=1.2908633947372437
Epoch 8, batch 121, loss=1.3742799758911133
Epoch 8, batch 122, loss=0.9528414011001587
Epoch 8, batch 123, loss=1.0841002464294434
Epoch 8, batch 124, loss=1.3238657712936401
Epoch 8, batch 125, loss=1.073671579360962
Epoch 8, batch 126, loss=1.0786824226379395
Epoch 8, batch 127, loss=1.3970024585723877
Epoch 8, batch 128, loss=1.3657821416854858
Epoch 8, batch 129, loss=1.1085960865020752
Epoch 8, batch 130, loss=1.0693130493164062
Epoch 8, batch 131, loss=1.166804313659668
Epoch 8, batch 132, loss=1.0566450357437134
Epoch 8, batch 133, loss=1.2362139225006104
Epoch 8, batch 134, loss=1.2803376913070679
Epoch 8, batch 135, loss=1.0080292224884033
Epoch 8, batch 136, loss=1.4548858404159546
Epoch 8, batch 137, loss=1.310927152633667
Epoch 8, batch 138, loss=1.2024612426757812
Epoch 8, batch 139, loss=1.549177885055542
Epoch 8, batch 140, loss=1.319106936454773
Epoch 8, batch 141, loss=1.401896357536316
Epoch 8, batch 142, loss=1.3828094005584717
Epoch 8, batch 143, loss=1.2823266983032227
Epoch 8, batch 144, loss=1.247720718383789
Epoch 8, batch 145, loss=1.2333266735076904
Epoch 8, batch 146, loss=1.3309606313705444
Epoch 8, batch 147, loss=1.4724323749542236
Epoch 8, batch 148, loss=1.2808313369750977
Epoch 8, batch 149, loss=1.420533537864685
Epoch 8, batch 150, loss=1.240546703338623
Epoch 8, batch 151, loss=1.313345193862915
Epoch 8, batch 152, loss=1.025691270828247
Epoch 8, batch 153, loss=1.5426652431488037
Epoch 8, batch 154, loss=1.0589346885681152
Epoch 8, batch 155, loss=1.3541944026947021
Epoch 8, batch 156, loss=1.3166415691375732
Epoch 8, batch 157, loss=1.3110101222991943
Epoch 8, batch 158, loss=1.3417199850082397
Epoch 8, batch 159, loss=1.1246254444122314
Epoch 8, batch 160, loss=1.0513978004455566
Epoch 8, batch 161, loss=1.3520416021347046
Epoch 8, batch 162, loss=1.3039050102233887
Epoch 8, batch 163, loss=1.1838982105255127
Epoch 8, batch 164, loss=1.1116409301757812
Epoch 8, batch 165, loss=1.6894328594207764
Epoch 8, batch 166, loss=1.314457893371582
Epoch 8, batch 167, loss=1.2608270645141602
Epoch 8, batch 168, loss=1.2775113582611084
Epoch 8, batch 169, loss=1.1938122510910034
Epoch 8, batch 170, loss=1.7313766479492188
Epoch 8, batch 171, loss=1.4472483396530151
Epoch 8, batch 172, loss=1.1430377960205078
Epoch 8, batch 173, loss=1.3283839225769043
Epoch 8, batch 174, loss=0.9661921262741089
Epoch 8, batch 175, loss=1.8154109716415405
Epoch 8, batch 176, loss=1.2573424577713013
Epoch 8, batch 177, loss=1.3301501274108887
Epoch 8, batch 178, loss=1.0066306591033936
Epoch 8, batch 179, loss=1.279883861541748
Epoch 8, batch 180, loss=1.2131378650665283
Epoch 8, batch 181, loss=1.1876767873764038
Epoch 8, batch 182, loss=1.2494385242462158
Epoch 8, batch 183, loss=1.139420986175537
Epoch 8, batch 184, loss=1.4637601375579834
Epoch 8, batch 185, loss=0.966812014579773
Epoch 8, batch 186, loss=1.1282103061676025
Epoch 8, batch 187, loss=1.368923544883728
Epoch 8, batch 188, loss=1.5089448690414429
Epoch 8, batch 189, loss=1.5687546730041504
Epoch 8, batch 190, loss=1.5209014415740967
Epoch 8, batch 191, loss=1.1856067180633545
Epoch 8, batch 192, loss=1.272012710571289
Epoch 8, batch 193, loss=1.0507087707519531
Epoch 8, batch 194, loss=1.2796040773391724
Epoch 8, batch 195, loss=1.4810123443603516
Epoch 8, batch 196, loss=1.1004358530044556
Epoch 8, batch 197, loss=1.4017913341522217
Epoch 8, batch 198, loss=1.2981895208358765
Epoch 8, batch 199, loss=1.0363950729370117
Epoch 8, batch 200, loss=1.3862552642822266
Epoch 8, batch 201, loss=1.2999534606933594
Epoch 8, batch 202, loss=1.3777225017547607
Epoch 8, batch 203, loss=1.269423246383667
Epoch 8, batch 204, loss=1.2276763916015625
Epoch 8, batch 205, loss=1.133251667022705
Epoch 8, batch 206, loss=1.4252952337265015
Epoch 8, batch 207, loss=1.2281240224838257
Epoch 8, batch 208, loss=1.4587538242340088
Epoch 8, batch 209, loss=1.2084403038024902
Epoch 8, batch 210, loss=1.3645741939544678
Epoch 8, batch 211, loss=1.2642927169799805
Epoch 8, batch 212, loss=1.3676446676254272
Epoch 8, batch 213, loss=1.5001428127288818
Epoch 8, batch 214, loss=0.9533528685569763
Epoch 8, batch 215, loss=1.069692850112915
Epoch 8, batch 216, loss=1.2191275358200073
Epoch 8, batch 217, loss=1.1014609336853027
Epoch 8, batch 218, loss=1.3185021877288818
Epoch 8, batch 219, loss=1.2749541997909546
Epoch 8, batch 220, loss=1.3141541481018066
Epoch 8, batch 221, loss=1.0807058811187744
Epoch 8, batch 222, loss=1.0651897192001343
Epoch 8, batch 223, loss=1.3909752368927002
Epoch 8, batch 224, loss=1.4463891983032227
Epoch 8, batch 225, loss=1.312366008758545
Epoch 8, batch 226, loss=1.2182129621505737
Epoch 8, batch 227, loss=1.2580065727233887
Epoch 8, batch 228, loss=1.4802491664886475
Epoch 8, batch 229, loss=1.2085354328155518
Epoch 8, batch 230, loss=1.1301164627075195
Epoch 8, batch 231, loss=1.2286701202392578
Epoch 8, batch 232, loss=1.3374255895614624
Epoch 8, batch 233, loss=0.9763402938842773
Epoch 8, batch 234, loss=1.3561389446258545
Epoch 8, batch 235, loss=1.083282232284546
Epoch 8, batch 236, loss=1.4838759899139404
Epoch 8, batch 237, loss=1.4028480052947998
Epoch 8, batch 238, loss=1.4179233312606812
Epoch 8, batch 239, loss=1.232630968093872
Epoch 8, batch 240, loss=1.1853464841842651
Epoch 8, batch 241, loss=1.4036973714828491
Epoch 8, batch 242, loss=1.4853671789169312
Epoch 8, batch 243, loss=1.485959768295288
Epoch 8, batch 244, loss=1.3546855449676514
Epoch 8, batch 245, loss=1.159530758857727
Epoch 8, batch 246, loss=1.0310149192810059
Epoch 8, batch 247, loss=1.4052760601043701
Epoch 8, batch 248, loss=1.4719219207763672
Epoch 8, batch 249, loss=1.0688259601593018
Epoch 8, batch 250, loss=1.2364659309387207
Epoch 8, batch 251, loss=1.3470052480697632
Epoch 8, batch 252, loss=1.1427338123321533
Epoch 8, batch 253, loss=0.8867520689964294
Epoch 8, batch 254, loss=1.263624906539917
Epoch 8, batch 255, loss=1.1672381162643433
Epoch 8, batch 256, loss=1.4108595848083496
Epoch 8, batch 257, loss=1.3941572904586792
Epoch 8, batch 258, loss=1.1923044919967651
Epoch 8, batch 259, loss=1.0183544158935547
Epoch 8, batch 260, loss=1.224001169204712
Epoch 8, batch 261, loss=1.290830373764038
Epoch 8, batch 262, loss=1.1562526226043701
Epoch 8, batch 263, loss=1.2522220611572266
Epoch 8, batch 264, loss=1.4022719860076904
Epoch 8, batch 265, loss=1.224083662033081
Epoch 8, batch 266, loss=1.5406525135040283
Epoch 8, batch 267, loss=1.395823359489441
Epoch 8, batch 268, loss=1.4422590732574463
Epoch 8, batch 269, loss=1.3573696613311768
Epoch 8, batch 270, loss=1.1349912881851196
Epoch 8, batch 271, loss=1.4208992719650269
Epoch 8, batch 272, loss=1.3443222045898438
Epoch 8, batch 273, loss=1.225606918334961
Epoch 8, batch 274, loss=1.174365758895874
Epoch 8, batch 275, loss=1.1252479553222656
Epoch 8, batch 276, loss=1.2628765106201172
Epoch 8, batch 277, loss=1.2344884872436523
Epoch 8, batch 278, loss=1.532551646232605
Epoch 8, batch 279, loss=1.2701947689056396
Epoch 8, batch 280, loss=1.378864049911499
Epoch 8, batch 281, loss=1.1302566528320312
Epoch 8, batch 282, loss=1.455069899559021
Epoch 8, batch 283, loss=1.3455564975738525
Epoch 8, batch 284, loss=1.154866099357605
Epoch 8, batch 285, loss=1.2256027460098267
Epoch 8, batch 286, loss=1.2524356842041016
Epoch 8, batch 287, loss=1.247699499130249
Epoch 8, batch 288, loss=1.1600250005722046
Epoch 8, batch 289, loss=1.1963012218475342
Epoch 8, batch 290, loss=1.3081201314926147
Epoch 8, batch 291, loss=1.3146146535873413
Epoch 8, batch 292, loss=1.2226219177246094
Epoch 8, batch 293, loss=1.1550941467285156
Epoch 8, batch 294, loss=1.37290358543396
Epoch 8, batch 295, loss=1.4828040599822998
Epoch 8, batch 296, loss=1.3741376399993896
Epoch 8, batch 297, loss=1.325087308883667
Epoch 8, batch 298, loss=1.59846830368042
Epoch 8, batch 299, loss=1.3085858821868896
Epoch 8, batch 300, loss=1.4529069662094116
Epoch 8, batch 301, loss=1.2812952995300293
Epoch 8, batch 302, loss=1.6134579181671143
Epoch 8, batch 303, loss=1.2733194828033447
Epoch 8, batch 304, loss=1.1946688890457153
Epoch 8, batch 305, loss=1.2609708309173584
Epoch 8, batch 306, loss=1.248557686805725
Epoch 8, batch 307, loss=1.1215251684188843
Epoch 8, batch 308, loss=1.4170293807983398
Epoch 8, batch 309, loss=1.471536636352539
Epoch 8, batch 310, loss=1.4828920364379883
Epoch 8, batch 311, loss=1.2609649896621704
Epoch 8, batch 312, loss=1.2477766275405884
Epoch 8, batch 313, loss=1.1985421180725098
Epoch 8, batch 314, loss=1.160148024559021
Epoch 8, batch 315, loss=1.356471061706543
Epoch 8, batch 316, loss=1.5322097539901733
Epoch 8, batch 317, loss=1.1804792881011963
Epoch 8, batch 318, loss=1.2781500816345215
Epoch 8, batch 319, loss=0.9075146913528442
Epoch 8, batch 320, loss=1.4320855140686035
Epoch 8, batch 321, loss=1.621384859085083
Epoch 8, batch 322, loss=1.2702442407608032
Epoch 8, batch 323, loss=1.2637078762054443
Epoch 8, batch 324, loss=1.2824451923370361
Epoch 8, batch 325, loss=1.5198569297790527
Epoch 8, batch 326, loss=1.386537790298462
Epoch 8, batch 327, loss=1.3104333877563477
Epoch 8, batch 328, loss=1.273493766784668
Epoch 8, batch 329, loss=1.3480833768844604
Epoch 8, batch 330, loss=0.9932531118392944
Epoch 8, batch 331, loss=1.6283600330352783
Epoch 8, batch 332, loss=1.1332769393920898
Epoch 8, batch 333, loss=1.3635358810424805
Epoch 8, batch 334, loss=1.450206995010376
Epoch 8, batch 335, loss=1.2453250885009766
Epoch 8, batch 336, loss=1.5124454498291016
Epoch 8, batch 337, loss=1.1770100593566895
Epoch 8, batch 338, loss=1.1594722270965576
Epoch 8, batch 339, loss=1.2375917434692383
Epoch 8, batch 340, loss=1.3701704740524292
Epoch 8, batch 341, loss=1.3084938526153564
Epoch 8, batch 342, loss=1.1805906295776367
Epoch 8, batch 343, loss=1.5929445028305054
Epoch 8, batch 344, loss=1.4781241416931152
Epoch 8, batch 345, loss=1.3002666234970093
Epoch 8, batch 346, loss=1.356945276260376
Epoch 8, batch 347, loss=1.1461100578308105
Epoch 8, batch 348, loss=1.646651029586792
Epoch 8, batch 349, loss=1.278346061706543
Epoch 8, batch 350, loss=1.1815533638000488
Epoch 8, batch 351, loss=1.2764862775802612
Epoch 8, batch 352, loss=1.106398105621338
Epoch 8, batch 353, loss=1.1328070163726807
Epoch 8, batch 354, loss=1.3318909406661987
Epoch 8, batch 355, loss=1.1925359964370728
Epoch 8, batch 356, loss=1.4841022491455078
